Exact Match,FishStatNameID,Taxon Key,FishStatName,FishStatTaxaName,CommonName,Matching Name,Fixed,Notes,Group,Order,Species,Genus,Totalmt,Capture,Aquaculture,Trade,Canada
1,1422,601004,Lookdown,Lookdown,Lookdown,Lookdown,,,,,,,38,1,0,0,0
1,1423,600650,Lowfin gulper shark,Lowfin gulper shark,Lowfin gulper shark,Lowfin gulper shark,,,,,,,2436,1,0,0,0
0,1424,600062,"Lumpfish roes, prepared","Lumpfish roes, prepared",Lumpfish(=Lumpsucker),Lumpfish,1,,,,,,21729,0,0,1,0
0,1425,600062,"Lumpfish roes, salted","Lumpfish roes, salted",Lumpfish(=Lumpsucker),Lumpfish,1,,,,,,67424,0,0,1,0
0,1426,600062,Lumpfish(=Lumpsucker),Lumpfish(=Lumpsucker),Lumpfish(=Lumpsucker),Lumpfish,1,,,,,,545274,1,0,0,1
0,1427,,Lusitanian cownose ray,Lusitanian cownose ray,Lusitanian cownose ray,Lusitanian cownose ray,-1,Rhinoptera marginata,,,,,5202,1,0,0,0
1,1428,605429,Lusitanian toadfish,Lusitanian toadfish,Lusitanian toadfish,Lusitanian toadfish,,,,,,,3,1,0,0,0
1,1429,690230,Macha clam,Macha clam,Macha clam,Macha clam,,,,,,,269133,1,0,0,0
0,1430,400416,"Mackerel fillets, frozen",Mackerel ,Mackerel ,"Mackerels, tunas, bonitos",1,,,,,,1297469,0,0,1,0
1,1431,600474,Mackerel icefish,Mackerel icefish,Mackerel icefish,Mackerel icefish,,,,,,,1108158,1,0,0,0
0,1432,400416,Mackerel meal,Mackerel meal,Mackerel ,"Mackerels, tunas, bonitos",1,,,,,,1390506,0,0,1,0
0,1433,400416,"Mackerel prepared or preserved, not minced, nei","Mackerel prepared or preserved, not minced,",Mackerel ,"Mackerels, tunas, bonitos",1,,,,,,7226853,0,0,1,0
0,1434,400416,"Mackerel sharks,porbeagles nei","Mackerel sharks,porbeagles",Mackerel ,"Mackerels, tunas, bonitos",1,,,,,,5388,1,0,0,0
0,1435,400416,"Mackerel, dried, salted or in brine","Mackerel, salted or in brine",Mackerel ,"Mackerels, tunas, bonitos",1,,,,,,223346,0,0,1,0
0,1436,400416,"Mackerel, minced, prepared or preserved","Mackerel, minced, prepared or preserved",Mackerel ,"Mackerels, tunas, bonitos",1,,,,,,250,0,0,1,0
0,1437,400416,Mackerels nei,Mackerels,Mackerels,"Mackerels, tunas, bonitos",1,,,,,,2134217,1,1,0,0
0,1438,400416,"Mackerels nei, frozen","Mackerels, frozen",Mackerels,"Mackerels, tunas, bonitos",1,,,,,,35436411,0,0,1,0
0,1439,400416,"Mackerels nei, prep. or pres., not minced, in oil or in brine","Mackerels, prep. or pres., not minced, in oil or in brine",Mackerels,"Mackerels, tunas, bonitos",1,,,,,,190674,0,0,1,0
0,1440,400416,"Mackerels nei, salted or in brine","Mackerels, salted or in brine",Mackerels,"Mackerels, tunas, bonitos",1,,,,,,3719096,0,0,1,0
0,1441,400416,"Mackerels, fillets, prepared or preserved","Mackerels, fillets, prepared or preserved",Mackerels,"Mackerels, tunas, bonitos",1,,,,,,822309,0,0,1,0
0,1442,400416,"Mackerels, nei, fresh or chilled","Mackerels,",Mackerels,"Mackerels, tunas, bonitos",1,,,,,,3412448,0,0,1,0
0,1443,400416,"Mackerels, smoked","Mackerels, smoked",Mackerels,"Mackerels, tunas, bonitos",1,,,,,,1254333,0,0,1,0
1,1444,605013,Madeiran ray,Madeiran ray,Madeiran ray,Madeiran ray,,,,,,,1,1,0,0,0
1,1445,601047,Madeiran sardinella,Madeiran sardinella,Madeiran sardinella,Madeiran sardinella,,,,,,,3603176,1,0,0,0
1,1446,500638,Mako sharks,Mako sharks,Mako sharks,Mako sharks,,,,,,,1454,1,0,0,0
1,1447,600162,Malabar blood snapper,Malabar blood snapper,Malabar blood snapper,Malabar blood snapper,,,,,,,8355,1,0,0,0
1,1448,606439,Malabar grouper,Malabar grouper,Malabar grouper,Malabar grouper,,,,,,,401.19,0,1,0,0
1,1449,604443,Malabar trevally,Malabar trevally,Malabar trevally,Malabar trevally,,,,,,,4637,1,0,0,0
1,1450,690232,Mangrove cupped oyster,Mangrove cupped oyster,Mangrove cupped oyster,Mangrove cupped oyster,,,,,,,148485,1,1,0,0
0,1451,,Mangrove ghost crab,Mangrove ghost crab,Mangrove ghost crab,Mangrove ghost crab,-1,Ocypode,,,,,1918,1,0,0,0
1,1452,601407,Mangrove red snapper,Mangrove red snapper,Mangrove red snapper,Mangrove red snapper,,,,,,,482526.04,1,1,0,0
0,1453,,Manifold callophyllis,Manifold callophyllis,Manifold callophyllis,Manifold callophyllis,-1,Manifold callophyllis,,,,,336,1,0,0,0
0,1454,400022,"Mantas, devil rays nei","Mantas, devil rays","Mantas, devil rays",Eagle/manta rays,1,,,,,,26720,1,0,0,0
1,1455,605376,Marble goby,Marble goby,Marble goby,Marble goby,,,,,,,39,0,1,0,0
1,1456,600468,Marbled rockcod,Marbled rockcod,Marbled rockcod,Marbled rockcod,,,,,,,1000905,1,0,0,0
1,1457,604545,Marbled spinefoot,Marbled spinefoot,Marbled spinefoot,Marbled spinefoot,,,,,,,15.38,0,1,0,0
1,1458,490097,Marine crabs nei,Marine crabs,Marine crabs,Marine crabs,,,,,,,6634613,1,1,0,1
0,1459,100047,Marine crustaceans nei,Marine crustaceans,Marine crustaceans,"Marine crabs, shrimps, lobsters",1,,,,,,18251394.5,1,1,0,0
0,1460,100039,"Marine fish fillets in blocks, nei, frozen","Marine fish fillets in blocks,, frozen",Marine fish,Marine fishes,1,,,,,,936967,0,0,1,0
0,1461,100039,"Marine fish fillets, nei, frozen","Marine fish fillets,, frozen",Marine fish,Marine fishes,1,,,,,,6305186,0,0,1,0
0,1462,100039,"Marine fish fillets, smoked","Marine fish fillets, smoked",Marine fish,Marine fishes,1,,,,,,374611,0,0,1,0
0,1463,100039,"Marine fish meat,whether or not minced nei, fresh or chilled","Marine fish meat,whether or not minced",Marine fish,Marine fishes,1,,,,,,476843,0,0,1,0
0,1464,100039,"Marine fish nei, minced, prepared or preserved","Marine fish, minced, prepared or preserved",Marine fish,Marine fishes,1,,,,,,22219265,0,0,1,0
0,1465,100039,"Marine fish nei, prepared or preserved, not minced","Marine fish, prepared or preserved, not minced",Marine fish,Marine fishes,1,,,,,,9572689,0,0,1,0
0,1466,100039,"Marine fish nei, smoked","Marine fish, smoked",Marine fish,Marine fishes,1,,,,,,4902535,0,0,1,0
0,1467,100039,"Marine fish, fresh or chilled, nei","Marine fish,",Marine fish,Marine fishes,1,,,,,,20334483,0,0,1,0
0,1468,100039,"Marine fish, frozen, nei","Marine fish, frozen,",Marine fish,Marine fishes,1,,,,,,115669004,0,0,1,0
0,1469,100039,Marine fishes nei,Marine fishes,Marine fish,Marine fishes,1,,,,,,365018009.9,1,1,0,1
0,1470,100000,"Marine mammal oils, nei","Marine mammal oils,",Marine mammals,Marine animals,1,,,,,,360328,0,0,1,0
1,1471,100058,Marine molluscs nei,Marine molluscs,Marine molluscs,Marine molluscs,,,,,,,30999158.6,1,1,0,1
0,1472,100195,Marine shells nei,Marine shells,Gastropods or bivalves,"Clams, seasnails, squids, octopuses",1,,,,,,262021.77,1,0,0,0
0,1473,100000,Marine turtles nei,Marine turtles,Marine turtles,Marine animals,1,,,,,,145454,1,0,0,0
0,1474,,Marine worms,Marine worms,Marine worms,Marine worms,-1,don't know,,,,,47001,1,0,0,1
1,1475,600925,Marini's anchovy,Marini's anchovy,Marini's anchovy,Marini's anchovy,,,,,,,54,1,0,0,0
0,1476,500538,"Marlins, fresh or chilled",Marlins,Marlins,Blue marlins,1,check,,,,,135324,0,0,1,0
0,1477,500538,"Marlins, frozen","Marlins, frozen",Marlins,Blue marlins,1,check,,,,,1080514,0,0,1,0
0,1478,500538,"Marlins,sailfishes,etc. nei","Marlins,sailfishes,etc.",Marlins,Blue marlins,1,check,,,,,486606,1,0,0,0
0,1479,600242,Masu(=Cherry) salmon,Masu(=Cherry) salmon,Masu(=Cherry) salmon,Masu salmon,1,,,,,,91288,1,1,0,0
0,1480,,Mazzaella laminarioides,Mazzaella laminarioides,Mazzaella laminarioides,Mazzaella laminarioides,-1,Mazzaella laminarioides,,,,,46738,1,0,0,0
0,1481,606950,McCain's skate,McCain's skate,McCain's skate,McCains skate,1,,,,,,1,1,0,0,0
1,1482,600418,Meagre,Meagre,Meagre,Meagre,,,,,,,194479.8,1,1,0,0
0,1483,,Meat meal from whales,Meat meal from whales,Whales,Whales,-1,Cetaceans,,,,,415124,0,0,1,0
1,1484,601777,Mediterranean dealfish,Mediterranean dealfish,Mediterranean dealfish,Mediterranean dealfish,,,,,,,144,1,0,0,0
0,1485,,Mediterranean geryon,Mediterranean geryon,Mediterranean geryon,Mediterranean geryon,-1,Geryon longipes,,,,,811,1,0,0,0
1,1486,601278,Mediterranean horse mackerel,Mediterranean horse mackerel,Mediterranean horse mackerel,Mediterranean horse mackerel,,,,,,,1893130,1,0,0,0
1,1487,601729,Mediterranean moray,Mediterranean moray,Mediterranean moray,Mediterranean moray,,,,,,,158,1,0,0,0
1,1488,690241,Mediterranean mussel,Mediterranean mussel,Mediterranean mussel,Mediterranean mussel,,,,,,,4519240.88,1,1,0,0
0,1489,,Mediterranean sand smelt,Mediterranean sand smelt,Mediterranean sand smelt,Mediterranean sand smelt,-1,Atherina hepsetus,,,,,19,1,0,0,0
1,1490,690242,Mediterranean shore crab,Mediterranean shore crab,Mediterranean shore crab,Mediterranean shore crab,,,,,,,14529,1,0,0,0
1,1491,604964,Mediterranean slimehead,Mediterranean slimehead,Mediterranean slimehead,Mediterranean slimehead,,,,,,,68,1,0,0,0
1,1492,690598,Mediterranean slipper lobster,Mediterranean slipper lobster,Mediterranean slipper lobster,Mediterranean slipper lobster,,,,,,,808,1,0,0,0
1,1493,601823,Mediterranean spearfish,Mediterranean spearfish,Mediterranean spearfish,Mediterranean spearfish,,,,,,,1152,1,0,0,0
1,1494,608924,Mediterranean starry ray,Mediterranean starry ray,Mediterranean starry ray,Mediterranean starry ray,,,,,,,23,1,0,0,0
1,1495,600028,Megrim,Megrim,Megrim,Megrim,,,,,,,669576,1,0,0,0
1,1496,600028,"Megrim fillets, fresh or chilled",Megrim fillets,Megrim,Megrim,,,,,,,71,0,0,1,0
1,1497,600028,"Megrim fillets, frozen",Megrim ,Megrim,Megrim,,,,,,,21096,0,0,1,0
1,1498,600028,"Megrim, fresh or chilled",Megrim,Megrim,Megrim,,,,,,,486827,0,0,1,0
1,1499,600028,"Megrim, frozen","Megrim, frozen",Megrim,Megrim,,,,,,,12508,0,0,1,0
1,1500,600028,"Megrim, meat, whether or not minced, frozen","Megrim, meat, whether or not minced, frozen",Megrim,Megrim,,,,,,,3508,0,0,1,0
1,1501,600028,Megrims nei,Megrims,Megrim,Megrim,,,,,,,551412,1,0,0,0
0,1502,400043,Menhaden meal,Menhaden meal,Menhaden,"Herrings, sardines, menhadens",1,,,,,,7567608,0,0,1,0
0,1503,400043,Menhaden oil,Menhaden oil,Menhaden,"Herrings, sardines, menhadens",1,,,,,,6751256,0,0,1,0
0,1504,690249,Metanephrops lobsters nei,Metanephrops lobsters,Metanephrops lobsters,Mozambique lobster,1,,,,,,731,1,0,0,0
0,1505,690356,Metapenaeus shrimps nei,Metapenaeus shrimps,Metapenaeus shrimps,Shiba shrimp,1,,,,,,2862612.06,1,1,0,0
1,1506,606405,Mexican barracuda,Mexican barracuda,Mexican barracuda,Mexican barracuda,,,,,,,568,1,0,0,0
1,1507,601393,Mexican barred snapper,Mexican barred snapper,Mexican barred snapper,Mexican barred snapper,,,,,,,1381,1,0,0,0
0,1508,690903,Mexican four-eyed octopus,Mexican four-eyed octopus,Mexican four-eyed octopus,Mexican foureyed octopus,1,,,,,,54725,1,0,0,0
0,1509,,Midway deep-sea coral,Midway deep-sea coral,Midway deep-sea coral,Midway deep-sea coral,-1,don't know,,,,,2706.25,1,0,0,0
0,1510,604569,Mi-iuy (brown) croaker,Mi-iuy (brown) croaker,Mi-iuy (brown) croaker,Mi-iuy croaker,1,,,,,,229713.5,1,1,0,0
0,1511,,Milk shark,Milk shark,Milk shark,Milk shark,-1,Rhizoprionodon acutus,,,,,2045,1,0,0,0
1,1512,600080,Milkfish,Milkfish,Milkfish,Milkfish,,,,,,,17943953.01,1,1,0,0
1,1513,600080,"Milkfish, fresh or chilled",Milkfish,Milkfish,Milkfish,,,,,,,726,0,0,1,0
1,1514,600080,"Milkfish, frozen","Milkfish, frozen",Milkfish,Milkfish,,,,,,,203312,0,0,1,0
0,1515,607706,Minstrel sweetlips,Minstrel sweetlips,Minstrel sweetlips,Minstrel sweetlip,1,,,,,,2095,1,0,0,0
1,1516,603255,Mirror dory,Mirror dory,Mirror dory,Mirror dory,,,,,,,12455,1,0,0,0
0,1517,,"Miscellaneous aq. invert., dried, salted or in brine, nei","Miscellaneous aq. invert., salted or in brine,",Marine invertebrates,Marine invertebrates,-1,don't know,,,,,25246,0,0,1,0
0,1518,100039,"Miscellaneous coastal fish, fillets in blocks, frozen, nei","Miscellaneous coastal fish, ,",Marine fish,Marine fishes,1,,,,,,16730,0,0,1,0
0,1519,100039,"Miscellaneous coastal fishes fillets, nei, frozen","Miscellaneous coastal fishes fillets,, frozen",Marine fish,Marine fishes,1,,,,,,966974,0,0,1,0
0,1520,100039,"Miscellaneous coastal fishes, dried, whether or not salted","Miscellaneous coastal fishes, whether or not salted",Marine fish,Marine fishes,1,,,,,,7117,0,0,1,0
0,1521,100039,"Miscellaneous coastal fishes, fillets, nei, fresh or chilled","Miscellaneous coastal fishes, fillets,",Marine fish,Marine fishes,1,,,,,,397123,0,0,1,0
0,1522,100039,"Miscellaneous coastal fishes, nei, dried, unsalted","Miscellaneous coastal fishes,, unsalted",Marine fish,Marine fishes,1,,,,,,16683,0,0,1,0
0,1523,100039,"Miscellaneous coastal fishes, nei, frozen","Miscellaneous coastal fishes,, frozen",Marine fish,Marine fishes,1,,,,,,1124051,0,0,1,0
0,1524,100039,"Miscellaneous coastal fishes, nei, smoked","Miscellaneous coastal fishes,, smoked",Marine fish,Marine fishes,1,,,,,,623,0,0,1,0
0,1525,100039,"Miscellaneous coastal fishes, nei,dried, salted or in brine","Miscellaneous coastal fishes,,dried, salted or in brine",Marine fish,Marine fishes,1,,,,,,1095709,0,0,1,0
0,1526,100039,"Miscellaneous coastal fishes, not minced, prep. or pres., nei","Miscellaneous coastal fishes, not minced, prep. or pres.,",Marine fish,Marine fishes,1,,,,,,200465,0,0,1,0
0,1527,100039,"Miscellaneous coastal fishes, salted or in brine, nei","Miscellaneous coastal fishes, salted or in brine,",Marine fish,Marine fishes,1,,,,,,4095,0,0,1,0
0,1528,100039,"Miscellaneous coastal fishes,nei, fresh or chilled","Miscellaneous coastal fishes,nei",Marine fish,Marine fishes,1,,,,,,107546,0,0,1,0
0,1529,,Miscellaneous corals and shells,Miscellaneous corals and ,Corals,Corals,-1,don't know,,,,,2229880,0,0,1,0
0,1530,100047,"Miscellaneous crustaceans, not frozen, nei","Miscellaneous crustaceans, not frozen,",Marine crustaceans,"Marine crabs, shrimps, lobsters",1,,,,,,788525,0,0,1,0
0,1531,100039,"Miscellaneous demersal fish meat, fresh or chilled, nei","Miscellaneous demersal fish meat,",Marine fish,Marine fishes,1,,,,,,236,0,0,1,0
0,1532,100039,"Miscellaneous demersal fish, fillets in blocks, frozen, nei","Miscellaneous demersal fish, ,",Marine fish,Marine fishes,1,,,,,,382,0,0,1,0
0,1533,100039,"Miscellaneous demersal fishes, fillets, nei,fresh or chilled","Miscellaneous demersal fishes, fillets,,fresh or chilled",Marine fish,Marine fishes,1,,,,,,75841,0,0,1,0
0,1534,100039,"Miscellaneous demersal fishes, nei, dried, salted or in brine","Miscellaneous demersal fishes,, salted or in brine",Marine fish,Marine fishes,1,,,,,,2449642,0,0,1,0
0,1535,100039,"Miscellaneous demersal fishes, nei, fillets, frozen","Miscellaneous demersal fishes,, ",Marine fish,Marine fishes,1,,,,,,736216,0,0,1,0
0,1536,100039,"Miscellaneous demersal fishes, nei, frozen","Miscellaneous demersal fishes,, frozen",Marine fish,Marine fishes,1,,,,,,1633609,0,0,1,0
0,1537,100039,"Miscellaneous demersal fishes, not minced, prep. or pres., nei","Miscellaneous demersal fishes, not minced, prep. or pres.,",Marine fish,Marine fishes,1,,,,,,16598,0,0,1,0
0,1538,100039,"Miscellaneous demersal fishes, salted or in brine, nei","Miscellaneous demersal fishes, salted or in brine,",Marine fish,Marine fishes,1,,,,,,17147,0,0,1,0
0,1539,100039,"Miscellaneous demersal fishes, smoked, nei","Miscellaneous demersal fishes, smoked,",Marine fish,Marine fishes,1,,,,,,13066,0,0,1,0
0,1540,100039,"Miscellaneous demersal fishes,nei, fresh or chilled","Miscellaneous demersal fishes,nei",Marine fish,Marine fishes,1,,,,,,84667,0,0,1,0
0,1541,100025,"Miscellaneous diadromous fish not minced, prep. or pres., nei","Miscellaneous diadromous fish not minced, prep. or pres.,",Diadromous fish,Diadromous fishes,1,,,,,,2075,0,0,1,0
0,1542,100025,"Miscellaneous diadromous fishes, dried, salted or in brine, nei","Miscellaneous diadromous fishes, salted or in brine,",Diadromous fish,Diadromous fishes,1,,,,,,13456,0,0,1,0
0,1543,100025,"Miscellaneous diadromous fishes, nei, frozen","Miscellaneous diadromous fishes,, frozen",Diadromous fish,Diadromous fishes,1,,,,,,233462,0,0,1,0
0,1544,100025,"Miscellaneous diadromous fishes, salted or in brine, nei","Miscellaneous diadromous fishes, salted or in brine,",Diadromous fish,Diadromous fishes,1,,,,,,30,0,0,1,0
0,1545,100039,"Miscellaneous dried fish, whether or not salted, nei","Miscellaneous dried fish, whether or not salted,",Marine fish,Marine fishes,1,,,,,,4136847,0,0,1,0
0,1546,,"Miscellaneous freshwater fishes nei, salted and in brine","Miscellaneous freshwater fishes, salted and in brine",Freshwater fish,Freshwater fish,-1,don't know,,,,,2990,0,0,1,0
0,1547,,"Miscellaneous freshwater fishes, prepared or preserved, not minced, nei","Miscellaneous freshwater fishes, prepared or preserved, not minced,",Freshwater fish,Freshwater fish,-1,don't know,,,,,356722,0,0,1,0
0,1548,100039,"Miscellaneous marine fish fillets, fresh or chilled, nei","Miscellaneous marine fish fillets,",Marine fish,Marine fishes,1,,,,,,2596495,0,0,1,0
0,1549,100039,"Miscellaneous marine fish meat, minced or not, frozen, nei","Miscellaneous marine fish meat, minced or not, frozen,",Marine fish,Marine fishes,1,,,,,,1603675,0,0,1,0
0,1550,100039,"Miscellaneous marine fishes nei, dried, whether or not salted","Miscellaneous marine fishes, whether or not salted",Marine fish,Marine fishes,1,,,,,,229062,0,0,1,0
0,1551,100039,"Miscellaneous marine fishes, salted or in brine, nei","Miscellaneous marine fishes, salted or in brine,",Marine fish,Marine fishes,1,,,,,,604730,0,0,1,0
0,1552,,"Miscellaneous molluscs & aq. inver., other than live, fresh or chilled, nei","Miscellaneous molluscs & aq. inver., other than live,",Marine invertebrates,Marine invertebrates,-1,don't know,,,,,1101065,0,0,1,0
1,1553,100058,"Miscellaneous molluscs, other than live, fresh or chilled, nei","Miscellaneous molluscs, other than live,",Marine molluscs,Marine molluscs,,,,,,,338213,0,0,1,0
0,1554,100039,"Miscellaneous pelagic fish meat, nei, frozen","Miscellaneous pelagic fish meat,, frozen",Marine fish,Marine fishes,1,,,,,,22142,0,0,1,0
0,1555,100039,"Miscellaneous pelagic fishes fillets nei, frozen",Miscellaneous pelagic fishes ,Marine fish,Marine fishes,1,,,,,,556595,0,0,1,0
0,1556,100039,"Miscellaneous pelagic fishes nei, minced, prepared or preserved","Miscellaneous pelagic fishes, minced, prepared or preserved",Marine fish,Marine fishes,1,,,,,,321743,0,0,1,0
0,1557,100039,"Miscellaneous pelagic fishes, fillets, fresh or chilled, nei","Miscellaneous pelagic fishes, fillets,",Marine fish,Marine fishes,1,,,,,,40861,0,0,1,0
0,1558,100039,"Miscellaneous pelagic fishes, nei, dried, salted or in brine","Miscellaneous pelagic fishes,, salted or in brine",Marine fish,Marine fishes,1,,,,,,19413,0,0,1,0
0,1559,100039,"Miscellaneous pelagic fishes, nei, fresh or chilled","Miscellaneous pelagic fishes,",Marine fish,Marine fishes,1,,,,,,80887,0,0,1,0
0,1560,100039,"Miscellaneous pelagic fishes, nei, frozen","Miscellaneous pelagic fishes,, frozen",Marine fish,Marine fishes,1,,,,,,1072635,0,0,1,0
0,1561,100039,"Miscellaneous pelagic fishes, nei, smoked","Miscellaneous pelagic fishes,, smoked",Marine fish,Marine fishes,1,,,,,,23409,0,0,1,0
0,1562,100039,"Miscellaneous pelagic fishes, salted or in brine, nei","Miscellaneous pelagic fishes, salted or in brine,",Marine fish,Marine fishes,1,,,,,,297,0,0,1,0
0,1563,100039,"Miscellaneous pelagics nei, prep. or pres., not minced","Miscellaneous pelagics, prep. or pres., not minced",Marine fish,Marine fishes,1,,,,,,65926,0,0,1,0
1,1564,601206,Misty grouper,Misty grouper,Misty grouper,Misty grouper,,,,,,,53,1,0,0,0
0,1565,502403,Mojarras(=Silver-biddies) nei,Mojarras(=Silver-biddies),Mojarras(=Silver-biddies),Mojarras,1,,,,,,356099,1,1,0,0
0,1566,502403,"Mojarras, etc. nei","Mojarras, etc.","Mojarras, etc.",Mojarras,1,,,,,,589926,1,0,0,0
0,1567,,Mola rock crab,Mola rock crab,Mola rock crab,Mola rock crab,-1,don't know,,,,,82800,1,0,0,0
1,1568,100058,"Mollusc preparations, not in airtight containers","Mollusc preparations, not in airtight containers",Marine molluscs,Marine molluscs,,,,,,,358683,0,0,1,0
1,1569,100058,"Molluscs and other aq. invertebrates, dried, salted, etc.","Molluscs and other aq. invertebrates, salted, etc.",Marine molluscs,Marine molluscs,,,,,,,568439,0,0,1,0
1,1570,100058,"Molluscs and other aq. invertebrates, live, fresh or chilled, nei","Molluscs and other aq. invertebrates, live,",Marine molluscs,Marine molluscs,,,,,,,3777220,0,0,1,0
1,1571,100058,"Molluscs and other aq. invertebrates, prep. or pres.","Molluscs and other aq. invertebrates, prep. or pres.",Marine molluscs,Marine molluscs,,,,,,,6237673,0,0,1,0
1,1572,100058,"Molluscs and other aq.invertebrates, frozen","Molluscs and other aq.invertebrates, frozen",Marine molluscs,Marine molluscs,,,,,,,1459192,0,0,1,0
1,1573,100058,"Molluscs live, for human food, nei","Molluscs live, for human food,",Marine molluscs,Marine molluscs,,,,,,,43997,0,0,1,0
1,1574,100058,"Molluscs live, spat, for breeding and other purposes, nei","Molluscs live, spat, for breeding and other purposes,",Marine molluscs,Marine molluscs,,,,,,,47871,0,0,1,0
1,1575,100058,"Molluscs nei, dried, salted, pickled, etc.","Molluscs, salted, pickled, etc.",Marine molluscs,Marine molluscs,,,,,,,344131,0,0,1,0
1,1576,100058,"Molluscs nei, frozen","Molluscs, frozen",Marine molluscs,Marine molluscs,,,,,,,4694049,0,0,1,0
